1.513157894736878, 32.793987943226185
5.818713450292421, 9.665126763910262
10.709064327485407, 4.920266208387552
15.840643274853832, 3.6840314986403886
29.736842105263165, 2.671131454876761
44.77339181286551, 2.4648372193301897
58.99122807017544, 2.2025126814115064
74.4956140350877, 1.8161075910067195
88.72076023391813, 1.5969464173296177
104.61257309941519, 1.4042328067183705
118.35526315789474, 1.4269886498464066
147.5877192982456, 1.2347751646930472
178.0555555555555, 1.1033620953141337
207.2368421052631, 1.0684525819507038
235.6432748538011, 0.9097901200936109
